158.00,-89.00,31071.00
159.00,-89.00,30976.00
160.00,-89.00,30882.00
161.00,-89.00,30788.00
162.00,-89.00,30692.00
163.00,-89.00,30598.00
164.00,-89.00,30504.00
165.00,-89.00,30409.00
166.00,-89.00,30315.00
167.00,-89.00,30221.00
168.00,-89.00,30126.00
169.00,-89.00,30444.00
170.00,-89.00,30309.00
171.00,-89.00,30176.00
172.00,-89.00,30042.00
173.00,-89.00,31605.00
174.00,-89.00,31209.00
175.00,-89.00,30814.00
176.00,-89.00,30419.00
177.00,-89.00,30023.00
178.00,-89.00,29628.00
179.00,-89.00,29232.00
-180.00,-88.00,85166.00
-179.00,-88.00,46992.00
-178.00,-88.00,46960.00
-177.00,-88.00,46927.00
-176.00,-88.00,46895.00
-175.00,-88.00,46862.00
-174.00,-88.00,46830.00
-173.00,-88.00,40136.00
-172.00,-88.00,40123.00
-171.00,-88.00,40110.00
-170.00,-88.00,40097.00
-169.00,-88.00,40085.00
-168.00,-88.00,40071.00
-167.00,-88.00,40058.00
-166.00,-88.00,40046.00
-165.00,-88.00,40032.00
-164.00,-88.00,40019.00
-163.00,-88.00,40007.00
-162.00,-88.00,39994.00
-161.00,-88.00,39980.00
-160.00,-88.00,39968.00
-159.00,-88.00,39955.00
-158.00,-88.00,39941.00
-157.00,-88.00,39929.00
-156.00,-88.00,39916.00
-155.00,-88.00,39902.00
-154.00,-88.00,39890.00
-153.00,-88.00,39877.00
-152.00,-88.00,40986.00
-151.00,-88.00,40357.00
-150.00,-88.00,39727.00
-149.00,-88.00,39098.00
-148.00,-88.00,38468.00
-147.00,-88.00,37839.00
-146.00,-88.00,37209.00
-145.00,-88.00,36580.00
-144.00,-88.00,35949.00
-143.00,-88.00,35319.00
-142.00,-88.00,34690.00
-141.00,-88.00,34060.00
-140.00,-88.00,33431.00
-139.00,-88.00,32801.00
-138.00,-88.00,32172.00
-137.00,-88.00,31542.00
-136.00,-88.00,30913.00
-135.00,-88.00,32238.00
-134.00,-88.00,32302.00
-133.00,-88.00,32366.00
-132.00,-88.00,32430.00
-131.00,-88.00,32494.00
-130.00,-88.00,32558.00
-129.00,-88.00,32622.00
-128.00,-88.00,32685.00
-127.00,-88.00,32749.00
-126.00,-88.00,32813.00
-125.00,-88.00,32876.00
-124.00,-88.00,32940.00
-123.00,-88.00,33005.00
-122.00,-88.00,33069.00
-121.00,-88.00,33132.00
-120.00,-88.00,33196.00
-119.00,-88.00,33260.00
-118.00,-88.00,33323.00
-117.00,-88.00,33387.00
-116.00,-88.00,33451.00
-115.00,-88.00,33516.00
-114.00,-88.00,33318.00
-113.00,-88.00,33432.00
-112.00,-88.00,33546.00
-111.00,-88.00,33660.00
-110.00,-88.00,33774.00
-109.00,-88.00,33888.00
-108.00,-88.00,34003.00
-107.00,-88.00,34019.00
-106.00,-88.00,34036.00
-105.00,-88.00,34053.00
-104.00,-88.00,34069.00
-103.00,-88.00,34086.00
-102.00,-88.00,34103.00
-101.00,-88.00,34210.00
-100.00,-88.00,34241.00
-99.00,-88.00,34272.00
-98.00,-88.00,34303.00
-97.00,-88.00,34334.00
-96.00,-88.00,34366.00
-95.00,-88.00,34397.00
-94.00,-88.00,34428.00
-93.00,-88.00,34460.00
-92.00,-88.00,34491.00
-91.00,-88.00,34522.00
-90.00,-88.00,34554.00
-89.00,-88.00,34585.00
-88.00,-88.00,34616.00
-87.00,-88.00,34647.00
-86.00,-88.00,34678.00
-85.00,-88.00,34709.00
-84.00,-88.00,34741.00
-83.00,-88.00,34773.00
-82.00,-88.00,34804.00
-81.00,-88.00,34835.00
-80.00,-88.00,35112.00
-79.00,-88.00,35009.00
-78.00,-88.00,34904.00
-77.00,-88.00,34800.00
-76.00,-88.00,34697.00
-75.00,-88.00,34592.00
-74.00,-88.00,34488.00
-73.00,-88.00,34385.00
-72.00,-88.00,34281.00
-71.00,-88.00,34176.00
-70.00,-88.00,34073.00
-69.00,-88.00,33969.00
-68.00,-88.00,33864.00
-67.00,-88.00,33761.00
-66.00,-88.00,33657.00
-65.00,-88.00,33552.00
-64.00,-88.00,33449.00
-63.00,-88.00,33723.00
-62.00,-88.00,33754.00
-61.00,-88.00,33784.00
-60.00,-88.00,33815.00
-59.00,-88.00,33845.00
-58.00,-88.00,33876.00
-57.00,-88.00,33906.00
-56.00,-88.00,33937.00
-55.00,-88.00,33967.00
-54.00,-88.00,33998.00
-53.00,-88.00,34028.00
-52.00,-88.00,34059.00
-51.00,-88.00,34089.00
-50.00,-88.00,34120.00
-49.00,-88.00,34150.00
-48.00,-88.00,34181.00
-47.00,-88.00,34211.00
-46.00,-88.00,34241.00
-45.00,-88.00,34272.00
-44.00,-88.00,34302.00
-43.00,-88.00,34333.00
-42.00,-88.00,33688.00
-41.00,-88.00,33848.00
-40.00,-88.00,34008.00
-39.00,-88.00,34170.00
-38.00,-88.00,34330.00
-37.00,-88.00,34490.00
-36.00,-88.00,34650.00
-35.00,-88.00,34865.00
-34.00,-88.00,35080.00
-33.00,-88.00,35295.00
-32.00,-88.00,35510.00
-31.00,-88.00,35724.00
-30.00,-88.00,35939.00
-29.00,-88.00,35304.00
-28.00,-88.00,35382.00
-27.00,-88.00,35460.00
-26.00,-88.00,35537.00
-25.00,-88.00,35615.00
-24.00,-88.00,35692.00
-23.00,-88.00,35770.00
-22.00,-88.00,35848.00
-21.00,-88.00,35925.00
-20.00,-88.00,36003.00
-19.00,-88.00,36081.00
-18.00,-88.00,36157.00
-17.00,-88.00,36235.00
-16.00,-88.00,36312.00
-15.00,-88.00,36390.00
-14.00,-88.00,36468.00
-13.00,-88.00,36545.00
-12.00,-88.00,36623.00
-11.00,-88.00,36701.00
-10.00,-88.00,36778.00
-9.00,-88.00,36856.00
-8.00,-88.00,36932.00
-7.00,-88.00,37011.00
-6.00,-88.00,37089.00
-5.00,-88.00,37167.00
-4.00,-88.00,37246.00
-3.00,-88.00,37324.00
-2.00,-88.00,37402.00
-1.00,-88.00,37481.00
0.00,-88.00,37559.00
1.00,-88.00,37637.00
2.00,-88.00,37715.00
3.00,-88.00,37794.00
4.00,-88.00,37872.00
5.00,-88.00,37949.00
6.00,-88.00,38028.00
7.00,-88.00,38106.00
8.00,-88.00,38184.00
9.00,-88.00,37742.00
10.00,-88.00,37635.00
11.00,-88.00,37529.00
12.00,-88.00,37421.00
13.00,-88.00,37315.00
14.00,-88.00,37208.00
15.00,-88.00,37101.00
16.00,-88.00,36995.00
17.00,-88.00,36888.00
18.00,-88.00,36782.00
19.00,-88.00,36675.00
20.00,-88.00,36568.00
21.00,-88.00,36461.00
22.00,-88.00,36355.00
23.00,-88.00,36248.00
24.00,-88.00,36142.00
25.00,-88.00,36035.00
26.00,-88.00,35929.00
27.00,-88.00,35822.00
28.00,-88.00,35715.00
29.00,-88.00,35608.00
30.00,-88.00,36083.00
31.00,-88.00,35864.00
32.00,-88.00,35645.00
33.00,-88.00,35427.00
34.00,-88.00,35209.00
35.00,-88.00,34991.00
36.00,-88.00,34772.00
37.00,-88.00,35023.00
38.00,-88.00,35275.00
39.00,-88.00,35526.00
40.00,-88.00,35778.00
41.00,-88.00,36029.00
42.00,-88.00,36281.00
43.00,-88.00,36509.00
44.00,-88.00,36757.00
45.00,-88.00,37004.00
46.00,-88.00,37253.00
47.00,-88.00,37500.00
48.00,-88.00,37748.00
49.00,-88.00,37995.00
50.00,-88.00,38243.00
51.00,-88.00,38491.00
52.00,-88.00,38739.00
53.00,-88.00,38986.00
54.00,-88.00,39234.00
55.00,-88.00,39481.00
56.00,-88.00,39730.00
57.00,-88.00,39977.00
58.00,-88.00,40225.00
59.00,-88.00,40472.00
60.00,-88.00,40720.00
